0x00402710:0x0040273a, _start
0x00411a90:0x00412226, Perl_pv_escape
0x00412230:0x004124b7, Perl_pv_pretty
0x004124c0:0x0041255c, Perl_pv_display
0x00412560:0x00412f3e, Perl_sv_peek
0x00412f40:0x00412f8f, S_CvGV
0x00412f90:0x00412ff5, S_SvREFCNT_dec_NN_1
0x00413000:0x00413176, Perl_dump_indent
0x00413180:0x004131ed, Perl_dump_vindent
0x004131f0:0x004131fd, Perl_dump_all
0x00413200:0x00413254, Perl_dump_all_perl
0x00413260:0x00413285, Perl_op_dump
0x00413290:0x0041346f, Perl_dump_packsubs_perl
0x00413470:0x0041348d, Perl_dump_packsubs
0x00413490:0x004136c2, Perl_dump_sub_perl
0x004136d0:0x00413776, Perl_dump_form
0x00413780:0x0041379d, Perl_dump_sub
0x004137a0:0x004137b3, Perl_dump_eval
0x004137c0:0x00413b1c, Perl_do_pmop_dump
0x00413b20:0x00413b32, S_ReANY
0x00413b40:0x0041568b, Perl_do_op_dump
0x00415690:0x00415824, S_pm_description
0x00415830:0x00415855, Perl_pmop_dump
0x00415860:0x00415a0e, S_sequence_num
0x00415a10:0x00415a6b, S_append_flags
0x00415a70:0x00415cfe, Perl_gv_dump
0x00415d00:0x00416501, Perl_do_magic_dump
0x00416510:0x0041b77a, Perl_do_sv_dump
0x0041b780:0x0041b7c2, Perl_magic_dump
0x0041b7d0:0x0041bdd9, Perl_do_hv_dump
0x0041bde0:0x0041bf25, Perl_do_gv_dump
0x0041bf30:0x0041c65d, Perl_do_gvgv_dump
0x0041c660:0x0041c6b2, S_av_top_index_1
0x0041c6c0:0x0041c707, CvNAME_HEK
0x0041c710:0x0041c728, S_CvDEPTHp
0x0041c730:0x0041c7be, Perl_sv_dump
0x0041c7c0:0x0041c980, Perl_runops_debug
0x0041c980:0x0041cdbd, Perl_debop
0x0041cdc0:0x0041ce55, S_debprof
0x0041ce60:0x0041cff1, S_deb_padvar
0x0041d000:0x0041d13f, S_deb_curcv
0x0041d140:0x0041d5e0, Perl_multideref_stringify
0x0041d5e0:0x0041d797, S_append_padvar
0x0041d7a0:0x0041d82c, S_append_gv_name
0x0041d830:0x0041d889, Perl_watch
0x0041d890:0x0041d92b, Perl_debprofdump
0x0041d930:0x0041db52, Perl_gv_add_by_type
0x0041db60:0x0041db9a, Perl_gv_fetchfile
0x0041dba0:0x0041de5d, Perl_gv_fetchfile_flags
0x0041de60:0x0041e4a3, Perl_gv_init_pvn
0x0041e4b0:0x0041e58f, Perl_gv_const_sv
0x0041e590:0x0041e6b3, Perl_newGP
0x0041e6c0:0x0041e805, S_perl_hash_one_at_a_time_hard
0x0041e810:0x0041e9f9, Perl_cvgv_set
0x0041ea00:0x0041ea65, S_SvREFCNT_dec_NN_2
0x0041ea70:0x0041eab7, CvNAME_HEK_0
0x0041eac0:0x0041ed29, Perl_cvgv_from_hek
0x0041ed30:0x0041edb3, Perl_cvstash_set
0x0041edc0:0x0041ee6e, Perl_gv_init_sv
0x0041ee70:0x0041eec9, Perl_gv_init_pv
0x0041eed0:0x0041efa3, Perl_gv_name_set
0x0041efb0:0x0041f0c3, Perl_gv_fetchmeth_sv
0x0041f0d0:0x0041fe65, S_gv_fetchmeth_internal
0x0041fe70:0x0041feb4, Perl_gv_fetchmeth_pvn
0x0041fec0:0x0041ff1d, Perl_gv_fetchmeth_pv
0x0041ff20:0x0041ffcc, Perl_gv_fetchmeth_sv_autoload
0x0041ffd0:0x004201b1, Perl_gv_fetchmeth_pvn_autoload
0x004201c0:0x0042020f, Perl_gv_fetchmeth_pv_autoload
0x00420210:0x00420248, Perl_gv_fetchmethod_autoload
0x00420250:0x00420298, Perl_gv_fetchmethod_pv_flags
0x004202a0:0x00420345, Perl_gv_fetchmethod_sv_flags
0x00420350:0x00420d55, Perl_gv_fetchmethod_pvn_flags
0x00420d60:0x00420d90, Perl_gv_stashpvn
0x00420d90:0x0042168f, Perl_gv_autoload_pvn
0x00421690:0x004216df, S_CvGV_0
0x004216e0:0x00421785, Perl_gv_autoload_sv
0x00421790:0x004217d8, Perl_gv_autoload_pv
0x004217e0:0x00421817, Perl_gv_stashpv
0x00421820:0x00421a60, S_gv_stashsvpvn_cached
0x00421a60:0x00421a8c, Perl_gv_stashsv
0x00421a90:0x00421ace, Perl_gv_fetchpv
0x00421ad0:0x00422413, Perl_gv_fetchpvn_flags
0x00422420:0x004224cc, Perl_gv_fetchsv
0x004224d0:0x00422e85, S_parse_gv_stash_name
0x00422e90:0x004233e7, S_find_default_stash
0x004233f0:0x004235b5, S_gv_init_svtype
0x004235c0:0x00423783, S_maybe_multimagic_gv
0x00423790:0x00423819, S_gv_magicalize_isa
0x00423820:0x00424bb7, S_gv_magicalize
0x00424bc0:0x00425110, Perl_gv_fullname4
0x00425110:0x004251e5, Perl_gv_efullname4
0x004251f0:0x00425711, Perl_gv_check
0x00425720:0x0042579c, Perl_newGVgen_flags
0x004257a0:0x0042582c, Perl_gp_ref
0x00425830:0x00425d7c, Perl_gp_free
0x00425d80:0x00425e16, S_SvREFCNT_dec_0
0x00425e20:0x00425ec4, Perl_magic_freeovrld
0x00425ed0:0x00426dd8, Perl_Gv_AMupdate
0x00426de0:0x00426e27, S_SvREFCNT_inc_0
0x00426e30:0x0042711d, Perl_gv_handler
0x00427120:0x0042734c, Perl_try_amagic_un
0x00427350:0x0042a1e0, Perl_amagic_call
0x0042a1e0:0x0042a6d7, Perl_try_amagic_bin
0x0042a6e0:0x0042a8b0, Perl_amagic_deref_call
0x0042a8b0:0x0042aa2c, Perl_amagic_is_enabled
0x0042aa30:0x0042b03c, Perl_gv_try_downgrade
0x0042b040:0x0042b228, Perl_gv_override
0x0042b230:0x0042b675, S_maybe_add_coresub
0x0042b680:0x0042b6b4, core_xsub
0x0042b6c0:0x0042ba4f, S_gv_stashpvn_internal
0x0042ba50:0x0042beae, S_gv_is_in_main
0x0042beb0:0x0042c020, S_require_tie_mod
0x0042c020:0x0042c094, Perl_free_tied_hv_pool
0x0042c0a0:0x0042c121, Perl_hv_common_key_len
0x0042c130:0x0042d84f, Perl_hv_common
0x0042d850:0x0042e829, S_hv_delete_common
0x0042e830:0x0042e893, S_new_he
0x0042e8a0:0x0042e936, S_hv_magic_check
0x0042e940:0x0042ea85, S_perl_hash_one_at_a_time_hard_0
0x0042ea90:0x0042ed49, S_share_hek_flags
0x0042ed50:0x0042ed75, Perl_unshare_hek
0x0042ed80:0x0042ee03, Perl_hv_placeholders_p
0x0042ee10:0x0042eea6, S_SvREFCNT_dec_1
0x0042eeb0:0x0042ef3b, S_hv_notallowed
0x0042ef50:0x0042f026, S_save_hek_flags
0x0042f030:0x0042f085, Perl_hv_placeholders_get
0x0042f090:0x0042f2cb, S_clear_placeholders
0x0042f2d0:0x0042f6ed, S_hsplit
0x0042f6f0:0x0042f7d1, Perl_hv_scalar
0x0042f7e0:0x0042f978, Perl_hv_fill
0x0042f980:0x0042faa8, Perl_hv_ksplit
0x0042fab0:0x004301b0, Perl_newHVhv
0x004301b0:0x004302ab, Perl_hv_iterinit
0x004302b0:0x00430996, Perl_hv_iternext_flags
0x004309a0:0x00430a7f, Perl_hv_iterval
0x00430a80:0x00430af8, Perl_hv_riter_set
0x00430b00:0x00430b7b, Perl_hv_eiter_set
0x00430b80:0x00430f4f, Perl_hv_copy_hints_hv
0x00430f50:0x00430fb5, S_SvREFCNT_dec_NN_3
0x00430fc0:0x00431003, Perl_hv_free_ent
0x00431010:0x004310ce, S_hv_free_ent_ret
0x004310d0:0x00431151, Perl_hv_delayfree_ent
0x00431160:0x004311a7, S_SvREFCNT_inc_1
0x004311b0:0x00431501, Perl_hv_clear
0x00431510:0x00431537, Perl_hv_iterkeysv
0x00431540:0x004315b5, S_hfreeentries
0x004315c0:0x0043165c, Perl_hv_placeholders_set
0x00431660:0x004316bb, Perl_hv_clear_placeholders
0x004316c0:0x00431d9c, Perl_hfree_next_entry
0x00431da0:0x00433416, Perl_hv_undef_flags
0x00433420:0x004337e9, Perl_hv_name_set
0x004337f0:0x0043396a, S_hv_auxinit
0x00433970:0x004339db, Perl_hv_riter_p
0x004339e0:0x00433a4b, Perl_hv_eiter_p
0x00433a50:0x00433ab9, Perl_hv_rand_set
0x00433ac0:0x00433e19, S_unshare_hek_or_pvn
0x00433e20:0x00433ee0, Perl_share_hek
0x00433ee0:0x004342ab, Perl_hv_ename_add
0x004342b0:0x004343ee, hek_eq_pvn_flags
0x004343f0:0x004347fa, Perl_hv_ename_delete
0x00434800:0x0043486b, Perl_hv_backreferences_p
0x00434870:0x00434916, Perl_hv_kill_backrefs
0x00434920:0x004349fd, Perl_hv_iterkey
0x00434a00:0x00434a6c, Perl_hv_iternextsv
0x00434a70:0x00434aa0, Perl_unsharepvn
0x00434aa0:0x00434d52, Perl_refcounted_he_chain_2hv
0x00434d60:0x00434efd, S_refcounted_he_value
0x00434f00:0x00435264, Perl_refcounted_he_fetch_pvn
0x00435270:0x004352bf, Perl_refcounted_he_fetch_pv
0x004352c0:0x004353e0, Perl_refcounted_he_fetch_sv
0x004353e0:0x004358b3, Perl_refcounted_he_new_pvn
0x004358c0:0x00435918, Perl_refcounted_he_new_pv
0x00435920:0x00435a49, Perl_refcounted_he_new_sv
0x00435a50:0x00435ac7, Perl_refcounted_he_free
0x00435ad0:0x00435af6, Perl_refcounted_he_inc
0x00435b00:0x00435c07, Perl_cop_fetch_label
0x00435c10:0x00435cbe, Perl_cop_store_label
0x00435cc0:0x00435d3e, S_ptr_hash
0x00435d40:0x00435db7, S_hv_auxinit_internal
0x00435dc0:0x0043d2fc, Perl_keyword
0x0043d300:0x0043d30a, Perl_new_numeric
0x0043d310:0x0043d316, Perl_set_numeric_standard
0x0043d320:0x0043d326, Perl_set_numeric_local
0x0043d330:0x0043d33a, Perl_new_ctype
0x0043d340:0x0043d346, Perl__warn_problematic_locale
0x0043d350:0x0043d35a, Perl_new_collate
0x0043d360:0x0043d373, Perl_init_i18nl10n
0x0043d380:0x0043d49b, Perl__is_in_locale_category
0x0043d4a0:0x0043d4b9, Perl_my_strerror
0x0043d4c0:0x0043d4c6, Perl_sync_locale
0x0043d4d0:0x0043d5d8, Perl_mg_magical
0x0043d5e0:0x0043d873, Perl_mg_get
0x0043d880:0x0043d948, S_save_magic_flags
0x0043d950:0x0043d98d, Perl_magic_setutf8
0x0043d990:0x0043db26, S_restore_magic
0x0043db30:0x0043dcd9, Perl_mg_set
0x0043dce0:0x0043ddfe, Perl_mg_length
0x0043de00:0x0043df22, Perl_mg_size
0x0043df30:0x0043dfe1, Perl_mg_clear
0x0043dff0:0x0043e017, Perl_mg_find
0x0043e020:0x0043e0b9, S_mg_findext_flags
0x0043e0c0:0x0043e0ee, Perl_mg_findext
0x0043e0f0:0x0043e194, Perl_mg_find_mglob
0x0043e1a0:0x0043e44a, Perl_vivify_defelem
0x0043e450:0x0043e632, Perl_mg_copy
0x0043e640:0x0043e84a, Perl_mg_localize
0x0043e850:0x0043e8db, Perl_mg_free
0x0043e8e0:0x0043e9dc, S_mg_free_struct
0x0043e9e0:0x0043eac1, Perl_mg_free_type
0x0043ead0:0x0043ebdb, Perl_magic_regdata_cnt
0x0043ebe0:0x0043ebf2, S_ReANY_0
0x0043ec00:0x0043edd0, Perl_magic_regdatum_get
0x0043edd0:0x0043ede5, Perl_magic_regdatum_set
0x0043edf0:0x0043ef2b, Perl_emulate_cop_io
0x0043ef30:0x0043f041, Perl__get_encoding
0x0043f050:0x00440491, Perl_magic_get
0x004404a0:0x0044055b, S_fixup_errno_string
0x00440560:0x004405b5, Perl_magic_getuvar
0x004405c0:0x00440951, Perl_magic_setenv
0x00440960:0x00440a03, Perl_magic_clearenv
0x00440a10:0x00440b00, Perl_magic_set_all_env
0x00440b00:0x00440b1d, Perl_magic_clear_all_env
0x00440b20:0x00440cd0, Perl_magic_getsig
0x00440cd0:0x00440df1, Perl_whichsig_pvn
0x00440e00:0x00440e3a, Perl_magic_clearsig
0x00440e40:0x0044155a, Perl_magic_setsig
0x00441560:0x00441614, Perl_csighandler
0x00441620:0x004416ad, Perl_despatch_signals
0x004416b0:0x00441746, S_SvREFCNT_dec_2
0x00441750:0x004417aa, Perl_magic_setisa
0x004417b0:0x00441bba, Perl_magic_clearisa
0x00441bc0:0x00441cdf, Perl_magic_getnkeys
0x00441ce0:0x00441d68, Perl_magic_setnkeys
0x00441d70:0x0044240c, Perl_magic_methcall
0x00442410:0x004424af, Perl_magic_getpack
0x004424b0:0x0044250b, S_magic_methpack
0x00442510:0x00442649, Perl_magic_setpack
0x00442650:0x0044277c, S_magic_methcall1
0x00442780:0x0044281a, Perl_magic_clearpack
0x00442820:0x00442929, Perl_magic_sizepack
0x00442930:0x004429b9, Perl_magic_wipepack
0x004429c0:0x00442b2d, Perl_magic_nextpack
0x00442b30:0x00442ba7, Perl_magic_existspack
0x00442bb0:0x00442dd7, Perl_magic_scalarpack
0x00442de0:0x0044313c, Perl_magic_setdbline
0x00443140:0x004431db, Perl_magic_getarylen
0x004431e0:0x00443281, Perl_magic_setarylen
0x00443290:0x004432be, Perl_magic_cleararylen_p
0x004432c0:0x00443327, Perl_magic_freearylen_p
0x00443330:0x00443417, Perl_magic_getpos
0x00443420:0x0044371a, Perl_magic_setpos
0x00443720:0x00443a09, Perl_magic_getsubstr
0x00443a10:0x00443b07, S_sv_or_pv_pos_u2b
0x00443b10:0x00443fc3, Perl_magic_setsubstr
0x00443fd0:0x00444048, Perl_magic_gettaint
0x00444050:0x00444093, Perl_magic_settaint
0x004440a0:0x00444102, Perl_magic_getvec
0x00444110:0x00444131, Perl_magic_setvec
0x00444140:0x004443b4, Perl_defelem_target
0x004443c0:0x00444404, Perl_magic_getdefelem
0x00444410:0x004444c9, Perl_magic_setdefelem
0x004444d0:0x004444f9, Perl_magic_killbackrefs
0x00444500:0x0044451c, Perl_magic_setmglob
0x00444520:0x00444577, Perl_magic_setuvar
0x00444580:0x004445fb, Perl_magic_setregexp
0x00444600:0x00444994, Perl_magic_setlvref
0x004449a0:0x004449bb, S_SvREFCNT_inc_NN
0x004449c0:0x00446968, Perl_magic_set
0x00446970:0x004469e4, Perl_whichsig_sv
0x004469f0:0x00446a22, Perl_whichsig_pv
0x00446a30:0x00447525, Perl_sighandler
0x00447530:0x0044754b, S_unwind_handler_stack
0x00447550:0x00447597, CvNAME_HEK_1
0x004475a0:0x004475ef, S_CvGV_1
0x004475f0:0x00447655, S_SvREFCNT_dec_NN_4
0x00447660:0x004476ff, Perl_magic_sethint
0x00447700:0x0044779f, Perl_magic_clearhint
0x004477a0:0x004477d1, Perl_magic_clearhints
0x004477e0:0x004478a9, Perl_magic_copycallchecker
0x004478b0:0x004478f7, S_SvREFCNT_inc_2
0x00447900:0x0044796b, Perl_magic_setdebugvar
0x00447970:0x004479a3, Perl_magic_getdebugvar
0x004479b0:0x00447a3d, Perl_cast_ulong
0x00447a40:0x00447ad1, Perl_cast_i32
0x00447ae0:0x00447bab, Perl_cast_iv
0x00447bb0:0x00447c77, Perl_cast_uv
0x00447c80:0x0044802c, Perl_grok_bin
0x00448030:0x004484da, Perl_grok_hex
0x004484e0:0x0044884f, Perl_grok_oct
0x00448850:0x004488ff, Perl_scan_bin
0x00448900:0x004489af, Perl_scan_oct
0x004489b0:0x00448a5f, Perl_scan_hex
0x00448a60:0x00448ab5, Perl_grok_numeric_radix
0x00448ac0:0x004494c5, Perl_grok_infnan
0x004494d0:0x00449ef9, Perl_grok_number_flags
0x00449f00:0x00449f2d, Perl_grok_number
0x00449f30:0x0044a134, Perl_grok_atoUV
0x0044a140:0x0044a171, Perl_my_atof
0x0044a180:0x0044a81d, Perl_my_atof2
0x0044a820:0x0044aaf1, S_my_atof_infnan
0x0044ab00:0x0044acba, S_mulexp10
0x0044acc0:0x0044adc7, Perl_isinfnan
0x0044add0:0x0044af0e, Perl_isinfnansv
0x0044af10:0x0044b35d, Perl_Slab_Alloc
0x0044b360:0x0044b3a4, S_new_slab
0x0044b3b0:0x0044b489, Perl_Slab_Free
0x0044b490:0x0044b4cd, Perl_opslab_free
0x0044b4d0:0x0044b54b, Perl_opslab_free_nopad
0x0044b550:0x0044b646, Perl_opslab_force_free
0x0044b650:0x0044b9ac, Perl_op_free
0x0044b9b0:0x0044bf18, Perl_allocmy
0x0044bf20:0x0044bfc3, S_find_and_forget_pmops
0x0044bfd0:0x0044c071, S_cop_free
0x0044c080:0x0044c61d, Perl_op_clear
0x0044c620:0x0044c75d, S_op_clear_gv
0x0044c760:0x0044c7f6, S_SvREFCNT_dec_3
0x0044c800:0x0044c865, S_SvREFCNT_dec_NN_5
0x0044c870:0x0044cb13, Perl_ck_ftst
0x0044cb20:0x0044ccb6, S_forget_pmop
0x0044ccc0:0x0044cd34, Perl_op_null
0x0044cd40:0x0044cd46, Perl_op_refcnt_lock
0x0044cd50:0x0044cd56, Perl_op_refcnt_unlock
0x0044cd60:0x0044d135, Perl_op_sibling_splice
0x0044d140:0x0044d542, Perl_custom_op_get_field
0x0044d550:0x0044d5be, S_op_sibling_newUNOP
0x0044d5c0:0x0044d7c0, Perl_newUNOP
0x0044d7c0:0x0044d8cd, S_alloc_LOGOP
0x0044d8d0:0x0044d97d, Perl_op_contextualize
0x0044d980:0x0044e00b, Perl_scalar
0x0044e010:0x0044e4ae, Perl_list
0x0044e4b0:0x0044f403, Perl_scalarvoid
0x0044f410:0x0044f523, Perl_op_linklist
0x0044f530:0x0044f674, S_op_varname
0x0044f680:0x0044f7bd, S_op_pretty
0x0044f7c0:0x0044f80e, S_no_bareword_allowed
0x0044f810:0x0044fb25, S_inplace_aassign
0x0044fb30:0x0044fb9f, S_scalarkids
0x0044fba0:0x0044fe1a, S_gen_constant_list
0x0044fe20:0x0044fe8f, S_listkids
0x0044fe90:0x00450375, S_check_hash_fields_and_hekify
0x00450380:0x004503b4, Perl_finalize_optree
0x004503c0:0x004508e5, S_finalize_op
0x004508f0:0x00451c50, Perl_op_lvalue_flags
0x00451c50:0x00451cc7, S_modkids
0x00451cd0:0x00451d4d, S_scalar_mod_type
0x00451d50:0x004522f1, Perl_doref
0x00452300:0x004523ac, S_mark_padname_lvalue
0x004523b0:0x00452437, S_vivifies
0x00452440:0x00452b46, S_lvref
0x00452b50:0x00452d54, Perl_apply_attrs_string
0x00452d60:0x00452e37, Perl_op_append_elem
0x00452e40:0x00452fab, Perl_newSVOP
0x00452fb0:0x00453126, Perl_load_module
0x00453130:0x00453231, Perl_op_prepend_elem
0x00453240:0x004533ec, Perl_my_attrs
0x004533f0:0x0045377a, S_my_kid
0x00453780:0x004538c1, Perl_op_append_list
0x004538d0:0x004538f9, Perl_sawparens
0x00453900:0x00453df8, Perl_bind_match
0x00453e00:0x00454077, Perl_newBINOP
0x00454080:0x0045502f, Perl_pmruntime
0x00455030:0x004553b0, Perl_newPMOP
0x004553b0:0x004553fd, Perl_invert
0x00455400:0x004555b5, Perl_op_scope
0x004555c0:0x0045572a, Perl_newOP
0x00455730:0x00455981, Perl_newLISTOP
0x00455990:0x00455a40, Perl_op_unscope
0x00455a40:0x00455cc4, Perl_block_start
0x00455cd0:0x00455d22, S_av_top_index_2
0x00455d30:0x0045613f, Perl_block_end
0x00456140:0x004562cb, S_scalarseq
0x004562d0:0x004566d7, Perl_newSTATEOP
0x004566e0:0x0045670d, Perl_blockhook_register
0x00456710:0x00456b53, Perl_newPROG
0x00456b60:0x00456c32, S_prune_chain_head
0x00456c40:0x00456c5b, S_op_destroy
0x00456c60:0x00457009, Perl_localize
0x00457010:0x004570a1, Perl_jmaybe
0x004570b0:0x0045713e, Perl_newSVREF
0x00457140:0x00457174, Perl_newGVOP
0x00457180:0x004573d1, Perl_op_convert_list
0x004573e0:0x004574b7, S_force_list
0x004574c0:0x00457e56, S_fold_constants
0x00457e60:0x00457f0a, S_op_integerize
0x00457f10:0x00457f97, S_op_std_init
0x00457fa0:0x00457fb2, Perl_newNULLLIST
0x00457fc0:0x0045818b, Perl_newUNOP_AUX
0x00458190:0x004581bb, Perl_newMETHOP
0x004581c0:0x0045839b, S_newMETHOP_internal
0x004583a0:0x004583d6, Perl_newMETHOP_named
0x004583e0:0x00458409, set_regex_charset
0x00458410:0x004599f7, S_pmtrans
0x00459a00:0x0045bfbe, Perl_newATTRSUB_x
0x0045bfc0:0x0045bfd2, S_ReANY_1
0x0045bfe0:0x0045c09a, S_set_haseval
0x0045c0a0:0x0045c141, Perl_newDEFSVOP
0x0045c150:0x0045c2f6, Perl_newPVOP
0x0045c300:0x0045c3a0, Perl_package
0x0045c3a0:0x0045c3e7, S_SvREFCNT_inc_3
0x0045c3f0:0x0045c474, Perl_package_version
0x0045c480:0x0045c9d7, Perl_utilize
0x0045c9e0:0x0045cc79, S_enable_feature_bundle
0x0045cc80:0x0045cf01, Perl_vload_module
0x0045cf10:0x0045cf89, Perl_dofile
0x0045cf90:0x0045d001, S_new_entersubop
0x0045d010:0x0045d075, Perl_newSLICEOP
0x0045d080:0x0045d9b0, Perl_newASSIGNOP
0x0045d9b0:0x0045d9e5, Perl_newLOGOP
0x0045d9f0:0x0045dcdf, S_assignment_type
0x0045dce0:0x0045ec3b, S_new_logop
0x0045ec40:0x0045f36d, Perl_newCONDOP
0x0045f370:0x0045f466, S_scalarboolean
0x0045f470:0x0045f61c, S_search_const
0x0045f620:0x0045f951, Perl_newRANGE
0x0045f960:0x004603bd, Perl_newLOOPOP
0x004603c0:0x00460c7b, Perl_newWHILEOP
0x00460c80:0x00461296, Perl_newFOROP
0x004612a0:0x004614cd, Perl_newLOOPEX
0x004614d0:0x0046150d, Perl_newGIVENOP
0x00461510:0x004616f6, S_newGIVWHENOP
0x00461700:0x0046187b, S_ref_array_or_hash
0x00461880:0x00461921, Perl_newWHENOP
0x00461930:0x00461a67, S_looks_like_bool
0x00461a70:0x00462219, Perl_cv_ckproto_len_flags
0x00462220:0x004622e5, S_strip_spaces
0x004622f0:0x00462337, CvNAME_HEK_2
0x00462340:0x00462414, Perl_cv_const_sv
0x00462420:0x004624ac, Perl_cv_const_sv_or_av
0x004624b0:0x00463c1e, Perl_newMYSUB
0x00463c20:0x00463c38, S_CvDEPTHp_0
0x00463c40:0x004643ac, S_move_proto_attr
0x004643b0:0x004644f5, S_perl_hash_one_at_a_time_hard_1
0x00464500:0x004646fb, S_op_const_sv
0x00464700:0x00464971, S_already_defined
0x00464980:0x00464ad6, const_sv_xsub
0x00464ae0:0x00464c6e, S_apply_attrs
0x00464c70:0x00464fbd, Perl_newCONSTSUB_flags
0x00464fc0:0x0046500f, S_CvGV_2
0x00465010:0x00465176, S_clear_special_blocks
0x00465180:0x004656bf, S_process_special_blocks
0x004656c0:0x0046572e, Perl_newCONSTSUB
0x00465730:0x00465c71, Perl_newXS_len_flags
0x00465c80:0x00465f78, const_av_xsub
0x00465f80:0x00466019, Perl_newXS
0x00466020:0x004660a3, Perl_newXS_flags
0x004660b0:0x00466136, Perl_newXS_deffile
0x00466140:0x0046670e, Perl_report_redefined_cv
0x00466710:0x00466a17, Perl_newSTUB
0x00466a20:0x00466da3, Perl_newFORM
0x00466db0:0x00466dd7, Perl_newANONLIST
0x00466de0:0x00466e07, Perl_newANONHASH
0x00466e10:0x00466e48, Perl_newANONSUB
0x00466e50:0x00466efb, Perl_newANONATTRSUB
0x00466f00:0x00467022, Perl_oopsAV
0x00467030:0x00467141, Perl_oopsHV
0x00467150:0x0046721c, Perl_newAVREF
0x00467220:0x0046729f, Perl_newGVREF
0x004672a0:0x0046736c, Perl_newHVREF
0x00467370:0x004673ec, Perl_newCVREF
0x004673f0:0x00467437, Perl_ck_anoncode
0x00467440:0x00467547, Perl_ck_backtick
0x00467550:0x0046755a, S_io_hints
0x00467560:0x004678b5, Perl_ck_bitop
0x004678c0:0x00467a0d, Perl_ck_cmp
0x00467a10:0x00467ad0, is_dollar_bracket
0x00467ad0:0x00467b3e, Perl_ck_concat
0x00467b40:0x00467d59, Perl_ck_spair
0x00467d60:0x00468bae, Perl_ck_fun
