0x004030a0:0x004030b3, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.17
0x004033e0:0x004033f3, _ZN11xalanc_1_1011XalanVectorIbNS_31MemoryManagedConstructionTraitsIbEEED2Ev.part.46
0x004033f4:0x00403407, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapINS_14XalanDOMStringEbNS_17XalanMapKeyTraitsIS4_EEE5EntryEEENS_9XalanListIS8_E4NodeEEENS_31MemoryManagedConstructionTraitsISD_EEED2Ev.part.56_0
0x00403408:0x00403453, _ZN11xalanc_1_1011XalanVectorINS0_INS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapINS_14XalanDOMStringEbNS_17XalanMapKeyTraitsIS4_EEE5EntryEEENS_9XalanListIS8_E4NodeEEENS_31MemoryManagedConstructionTraitsISD_EEEENS_32ConstructWithMemoryManagerTraitsISG_EEED2Ev.part.57_0
0x00403454:0x00403467, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.25
0x00403468:0x0040347b, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.20
0x0040347c:0x0040348f, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.20_0
0x00403490:0x004034a3, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.24
0x004034a4:0x004034b7, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.20_1
0x004034b8:0x004034cb, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.6.constprop.7
0x004034cc:0x00403502, _ZN11xercesc_2_712ArrayJanitorItE5resetEPt.constprop.99
0x00403502:0x00403515, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapINS_21XalanQNameByReferenceENS3_INS_14XalanDOMStringENS_18MutableNodeRefListENS_17XalanMapKeyTraitsIS5_EEEENS7_IS4_EEE5EntryEEENS_9XalanListISC_E4NodeEEENS_31MemoryManagedConstructionTraitsISH_EEED2Ev.part.79
0x00403516:0x00403529, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapINS_14XalanDOMStringENS_18MutableNodeRefListENS_17XalanMapKeyTraitsIS4_EEE5EntryEEENS_9XalanListIS9_E4NodeEEENS_31MemoryManagedConstructionTraitsISE_EEED2Ev.part.85
0x0040352a:0x0040353d, _ZN11xalanc_1_1011XalanVectorIPNS_9XalanNodeENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.14
0x0040353e:0x00403551, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.58
0x00403552:0x00403565, _ZN11xalanc_1_1011XalanVectorINS_10NodeSorter11VectorEntryENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.70
0x00403566:0x00403579, _ZN11xalanc_1_1011XalanVectorIdNS_31MemoryManagedConstructionTraitsIdEEED2Ev.part.88
0x0040357a:0x004035c1, _ZN11xalanc_1_1011XalanVectorINS_14XalanDOMStringENS_31MemoryManagedConstructionTraitsIS1_EEED2Ev.part.93
0x004035c2:0x0040360d, _ZN11xalanc_1_1011XalanVectorINS0_IdNS_31MemoryManagedConstructionTraitsIdEEEENS1_IS3_EEED2Ev.part.89
0x0040360e:0x00403644, _ZN11xercesc_2_712ArrayJanitorItE5resetEPt.constprop.25
0x00403644:0x00403657, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.79
0x00403658:0x00403676, _ZN11xalanc_1_1018XalanMemMgrAutoPtrINS_14XPathProcessorELb1EE17MemMgrAutoPtrData10deallocateEv.part.120
0x00403676:0x00403689, _ZN11xalanc_1_1011XalanVectorIPNS_14StylesheetRootENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.123
0x0040368a:0x0040369d, _ZN11xalanc_1_1011XalanVectorIPNS_19ElemTemplateElementENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.131
0x0040369e:0x004036b1, _ZN11xalanc_1_1011XalanVectorIPKN11xercesc_2_77LocatorENS_31MemoryManagedConstructionTraitsIS4_EEED2Ev.part.181
0x004036b2:0x004036c5, _ZN11xalanc_1_1011XalanVectorIPKvNS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.188
0x004036c6:0x004036d9, _ZN11xalanc_1_1011XalanVectorIPNS_18MutableNodeRefListENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.317
0x004036da:0x004036ed, _ZN11xalanc_1_1011XalanVectorIPNS_14XalanDOMStringENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.321
0x004036ee:0x00403701, _ZN11xalanc_1_1011XalanVectorIPNS_33StylesheetExecutionContextDefault24FormatterToTextDOMStringENS_31MemoryManagedConstructionTraitsIS3_EEED2Ev.part.325
0x00403702:0x00403715, _ZN11xalanc_1_1011XalanVectorIPNS_21FormatterToSourceTreeENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.329
0x00403716:0x00403729, _ZN11xalanc_1_1011XalanVectorIPNS_10StylesheetENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.198
0x0040372a:0x0040373d, _ZN11xalanc_1_1011XalanVectorIPKNS_10XalanQNameENS_31MemoryManagedConstructionTraitsIS3_EEED2Ev.part.69
0x0040373e:0x00403751, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPKNS_10XalanQNameENS0_IPNS_16ElemAttributeSetENS_31MemoryManagedConstructionTraitsIS8_EEEENS_17XalanMapKeyTraitsIS6_EEE5EntryEEENS_9XalanListISF_E4NodeEEENS9_ISK_EEED2Ev.part.149
0x00403752:0x00403765, _ZN11xalanc_1_1011XalanVectorIPNS_16ElemAttributeSetENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.157
0x00403766:0x00403779, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.21.constprop.22
0x0040377a:0x0040378d, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.17_0
0x0040378e:0x004037ca, _ZN11xalanc_1_1011XalanVectorINS_14VariablesStack10StackEntryENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.33
0x004037ca:0x004037dd, _ZN11xalanc_1_1011XalanVectorIPKNS_12ElemVariableENS_31MemoryManagedConstructionTraitsIS3_EEED2Ev.part.43
0x004037de:0x004037f1, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.53
0x004037f2:0x00403805, _ZN11xalanc_1_1011XalanVectorIPNS_7XObjectENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.61
0x00403806:0x00403819, _ZN11xalanc_1_1011XalanVectorIPNS_7XNumberENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.63
0x0040381a:0x0040382d, _ZN11xalanc_1_1011XalanVectorIPNS_8XNodeSetENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.65
0x0040382e:0x00403841, _ZN11xalanc_1_1011XalanVectorIPNS_7XStringENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.67
0x00403842:0x00403855, _ZN11xalanc_1_1011XalanVectorINS_5XPath10TargetDataENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.78
0x00403856:0x00403869, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.10.constprop.11_0
0x0040386a:0x0040387d, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapINS_14XalanDOMStringEPKNS_8FunctionENS_17XalanMapKeyTraitsIS4_EEE5EntryEEENS_9XalanListISB_E4NodeEEENS_31MemoryManagedConstructionTraitsISG_EEED2Ev.part.101
0x0040387e:0x00403891, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapINS_14XalanDOMStringEPNS_13XalanDocumentENS_17XalanMapKeyTraitsIS4_EEE5EntryEEENS_9XalanListISA_E4NodeEEENS_31MemoryManagedConstructionTraitsISF_EEED2Ev.part.111
0x00403892:0x004038a5, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.41
0x004038a6:0x004038b9, _ZN11xalanc_1_1011XalanVectorIPNS_9XalanNodeENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.48
0x004038ba:0x004038cd, _ZN11xalanc_1_1011XalanVectorIPKNS_15NodeRefListBaseENS_31MemoryManagedConstructionTraitsIS3_EEED2Ev.part.50
0x004038ce:0x004038e1, _ZN11xalanc_1_1011XalanVectorIPNS_18MutableNodeRefListENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.63
0x004038e2:0x004038f5, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.40
0x004038f6:0x00403909, _ZN11xalanc_1_1011XalanVectorIiNS_31MemoryManagedConstructionTraitsIiEEED2Ev.part.47
0x0040390a:0x00403945, _ZN11xalanc_1_1011XalanVectorINS_6XTokenENS_31MemoryManagedConstructionTraitsIS1_EEED2Ev.part.48
0x00403946:0x00403959, _ZN11xalanc_1_1011XalanVectorIdNS_31MemoryManagedConstructionTraitsIdEEED2Ev.part.52
0x0040395a:0x0040396d, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPKNS_5XPathEbNS_17XalanMapKeyTraitsIS6_EEE5EntryEEENS_9XalanListISA_E4NodeEEENS_31MemoryManagedConstructionTraitsISF_EEED2Ev.part.35
0x0040396e:0x004039b9, _ZN11xalanc_1_1011XalanVectorINS0_INS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPKNS_5XPathEbNS_17XalanMapKeyTraitsIS6_EEE5EntryEEENS_9XalanListISA_E4NodeEEENS_31MemoryManagedConstructionTraitsISF_EEEENS_32ConstructWithMemoryManagerTraitsISI_EEED2Ev.part.36
0x004039ba:0x004039cd, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.56
0x004039ce:0x004039e1, _ZN11xalanc_1_1011XalanVectorIbNS_31MemoryManagedConstructionTraitsIbEEED2Ev.part.68
0x004039e2:0x004039f5, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapINS_14XalanDOMStringEPKS4_NS_17XalanMapKeyTraitsIS4_EEE5EntryEEENS_9XalanListISA_E4NodeEEENS_31MemoryManagedConstructionTraitsISF_EEED2Ev.part.119
0x004039f6:0x00403a14, _ZN11xalanc_1_1018XalanMemMgrAutoPtrINS_14XPathProcessorELb1EE17MemMgrAutoPtrData10deallocateEv.part.84
0x00403a14:0x00403a27, _ZN11xalanc_1_1011XalanVectorIbNS_31MemoryManagedConstructionTraitsIbEEED2Ev.part.86
0x00403a28:0x00403a3b, _ZN11xalanc_1_1011XalanVectorIPNS_13TraceListenerENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.89
0x00403a3c:0x00403a4f, _ZN11xalanc_1_1011XalanVectorIPKNS_14XalanDOMStringENS_31MemoryManagedConstructionTraitsIS3_EEED2Ev.part.96
0x00403a50:0x00403a63, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.11.constprop.12_0
0x00403a64:0x00403a7f, _ZN11xercesc_2_7L18checkTimeZoneErrorERKNS_7XSValue8DataTypeERKNS_23SchemaDateTimeExceptionE.isra.1.part.2.constprop.9
0x00403a80:0x00403a93, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.39
0x00403a94:0x00403aa7, _ZN11xalanc_1_1011XalanVectorIcNS_31MemoryManagedConstructionTraitsIcEEED2Ev.part.46
0x00403aa8:0x00403abb, _ZN11xalanc_1_1011XalanVectorIPNS_14XalanDOMStringENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.19
0x00403abc:0x00403acf, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPvNS_28XalanDiagnosticMemoryManager4DataENS_17XalanMapKeyTraitsIS4_EEE5EntryEEENS_9XalanListISA_E4NodeEEENS_31MemoryManagedConstructionTraitsISF_EEED2Ev.part.37
0x00403ad0:0x00403b1b, _ZN11xalanc_1_1011XalanVectorINS0_INS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPvNS_28XalanDiagnosticMemoryManager4DataENS_17XalanMapKeyTraitsIS4_EEE5EntryEEENS_9XalanListISA_E4NodeEEENS_31MemoryManagedConstructionTraitsISF_EEEENS_32ConstructWithMemoryManagerTraitsISI_EEED2Ev.part.38
0x00403b1c:0x00403b2f, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPKNS_14XalanDOMStringENS0_IPKNS_9XalanNodeENS_31MemoryManagedConstructionTraitsIS9_EEEENS_17XalanMapKeyTraitsIS6_EEE5EntryEEENS_9XalanListISG_E4NodeEEENSA_ISL_EEED2Ev.part.54
0x00403b30:0x00403b43, _ZN11xalanc_1_1011XalanVectorIPKNS_9XalanNodeENS_31MemoryManagedConstructionTraitsIS3_EEED2Ev.part.62
0x00403b44:0x00403b8f, _ZN11xalanc_1_1011XalanVectorINS0_INS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPKNS_14XalanDOMStringENS0_IPKNS_9XalanNodeENS_31MemoryManagedConstructionTraitsIS9_EEEENS_17XalanMapKeyTraitsIS6_EEE5EntryEEENS_9XalanListISG_E4NodeEEENSA_ISL_EEEENS_32ConstructWithMemoryManagerTraitsISN_EEED2Ev.part.55
0x00403b90:0x00403ba3, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.17_1
0x00403ba4:0x00403bb7, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.22.constprop.24
0x00403bb8:0x00403bcb, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.26_0
0x00403bcc:0x00403bdf, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.22_0
0x00403be0:0x00403bf3, _ZN11xalanc_1_1011XalanVectorIcNS_31MemoryManagedConstructionTraitsIcEEED2Ev.part.31
0x00403bf4:0x00403c8b, _ZN11xalanc_1_10L14throwExceptionERKNS_14XalanDOMStringEPKN11xercesc_2_77LocatorERS0_.constprop.29
0x00403c8c:0x00403c9f, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.22_1
0x00403ca0:0x00403cb3, _ZN11xalanc_1_1011XalanVectorIPNS_19XalanSourceTreeAttrENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.66
0x00403cb4:0x00403cc7, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapINS_14XalanDOMStringES4_NS_17XalanMapKeyTraitsIS4_EEE5EntryEEENS_9XalanListIS8_E4NodeEEENS_31MemoryManagedConstructionTraitsISD_EEED2Ev.part.96
0x00403cc8:0x00403cdb, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPKtPNS_22XalanSourceTreeElementENS_17XalanMapKeyTraitsIS5_EEE5EntryEEENS_9XalanListISB_E4NodeEEENS_31MemoryManagedConstructionTraitsISG_EEED2Ev.part.115
0x00403cdc:0x00403cef, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPKNS_13XalanDocumentEPNS_23XalanSourceTreeDocumentENS_17XalanMapKeyTraitsIS6_EEE5EntryEEENS_9XalanListISC_E4NodeEEENS_31MemoryManagedConstructionTraitsISH_EEED2Ev.part.34
0x00403cf0:0x00403d3b, _ZN11xalanc_1_1011XalanVectorINS0_INS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPKNS_13XalanDocumentEPNS_23XalanSourceTreeDocumentENS_17XalanMapKeyTraitsIS6_EEE5EntryEEENS_9XalanListISC_E4NodeEEENS_31MemoryManagedConstructionTraitsISH_EEEENS_32ConstructWithMemoryManagerTraitsISK_EEED2Ev.part.35
0x00403d3c:0x00403d4f, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.72_0
0x00403d50:0x00403d63, _ZN11xalanc_1_1011XalanVectorIcNS_31MemoryManagedConstructionTraitsIcEEED2Ev.part.79
0x00403d64:0x00403d77, _ZN11xalanc_1_1011XalanVectorIPKNS_23XalanCompiledStylesheetENS_31MemoryManagedConstructionTraitsIS3_EEED2Ev.part.85
0x00403d78:0x00403d8b, _ZN11xalanc_1_1011XalanVectorIPKNS_17XalanParsedSourceENS_31MemoryManagedConstructionTraitsIS3_EEED2Ev.part.88
0x00403d8c:0x00403d9f, _ZN11xalanc_1_1011XalanVectorISt4pairIPNS_14XalanDOMStringES3_ENS_31MemoryManagedConstructionTraitsIS4_EEED2Ev.part.91
0x00403da0:0x00403db3, _ZN11xalanc_1_1011XalanVectorISt4pairIPNS_17XalanQNameByValueEPNS_8FunctionEENS_31MemoryManagedConstructionTraitsIS6_EEED2Ev.part.95
0x00403db3:0x00403f64, _ZN11xalanc_1_10L23FormatSAXParseExceptionERNS_21XPathExecutionContextERKN11xercesc_2_717SAXParseExceptionERNS_11XalanVectorIcNS_31MemoryManagedConstructionTraitsIcEEEE.constprop.182
0x00403f64:0x00404049, _ZN11xalanc_1_10L23FormatXalanDOMExceptionERNS_21XPathExecutionContextERKNS_17XalanDOMExceptionERNS_11XalanVectorIcNS_31MemoryManagedConstructionTraitsIcEEEE.constprop.184
0x0040404a:0x00404068, _ZN11xalanc_1_1018XalanMemMgrAutoPtrINS_22XalanDOMImplementationELb1EE17MemMgrAutoPtrData10deallocateEv.part.43
0x00404068:0x0040407b, _ZN11xalanc_1_1011XalanVectorIPNS_9XalanNodeENS_31MemoryManagedConstructionTraitsIS2_EEED2Ev.part.46_0
0x0040407c:0x0040408f, _ZN11xalanc_1_1011XalanVectorINS_21XercesDocumentWrapper22BuildWrapperTreeWalker23NavigatorStackEntryTypeENS_31MemoryManagedConstructionTraitsIS3_EEED2Ev.part.55
0x00404090:0x004040ae, _ZN11xalanc_1_1018XalanMemMgrAutoPtrINS_18XalanDOMStringPoolELb1EE17MemMgrAutoPtrData10deallocateEv.part.48.constprop.83
0x004040ae:0x004040c1, _ZN11xalanc_1_1011XalanVectorItNS_31MemoryManagedConstructionTraitsItEEED2Ev.part.21_0
0x004040c2:0x004040d5, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPKNS_13XalanDocumentENS_19XercesParserLiaison13DocumentEntryENS_17XalanMapKeyTraitsIS6_EEE5EntryEEENS_9XalanListISC_E4NodeEEENS_31MemoryManagedConstructionTraitsISH_EEED2Ev.part.58
0x004040d6:0x00404121, _ZN11xalanc_1_1011XalanVectorINS0_INS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPKNS_13XalanDocumentENS_19XercesParserLiaison13DocumentEntryENS_17XalanMapKeyTraitsIS6_EEE5EntryEEENS_9XalanListISC_E4NodeEEENS_31MemoryManagedConstructionTraitsISH_EEEENS_32ConstructWithMemoryManagerTraitsISK_EEED2Ev.part.59
0x00404122:0x00404135, _ZN11xalanc_1_1011XalanVectorINS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPKN11xercesc_2_77DOMNodeEPNS_9XalanNodeENS_17XalanMapKeyTraitsIS7_EEE5EntryEEENS_9XalanListISD_E4NodeEEENS_31MemoryManagedConstructionTraitsISI_EEED2Ev.part.29
0x00404136:0x00404181, _ZN11xalanc_1_1011XalanVectorINS0_INS_21XalanListIteratorBaseINS_23XalanListIteratorTraitsINS_8XalanMapIPKN11xercesc_2_77DOMNodeEPNS_9XalanNodeENS_17XalanMapKeyTraitsIS7_EEE5EntryEEENS_9XalanListISD_E4NodeEEENS_31MemoryManagedConstructionTraitsISI_EEEENS_32ConstructWithMemoryManagerTraitsISL_EEED2Ev.part.30
0x00404190:0x004041be, _GLOBAL__sub_I__ZN11xalanc_1_103AVT13s_emptyStringE
0x004041c0:0x004041ca, _GLOBAL__sub_I__ZN11xercesc_2_716CDATASectionImplC2EPNS_12DocumentImplERKNS_9DOMStringE
0x004041d0:0x004041da, _GLOBAL__sub_I__ZN11xercesc_2_711CommentImplC2EPNS_12DocumentImplERKNS_9DOMStringE
0x004041e0:0x004041ea, _GLOBAL__sub_I__ZN11xercesc_2_715ComplexTypeInfo8fAnyTypeE
0x004041f0:0x004053a2, _GLOBAL__sub_I__ZN11xalanc_1_109Constants18ATTRNAME_CASEORDERE
0x004053b0:0x004053ba, _GLOBAL__sub_I__ZN11xercesc_2_719DOMDocumentTypeImplC2EPNS_11DOMDocumentEPKtb
0x004053c0:0x004053e6, _GLOBAL__sub_I__ZN11xercesc_2_721DOMImplementationImpl16getMsgLoader4DOMEv
0x004053f0:0x0040540c, _GLOBAL__sub_I__ZN11xercesc_2_719getDOMImplSrcVectorEv
0x00405410:0x0040541a, _GLOBAL__sub_I__ZN11xercesc_2_711DOMNodeImpl8READONLYE
0x00405420:0x0040543c, _GLOBAL__sub_I__ZN11xercesc_2_713DOMNormalizer15reinitMsgLoaderEv
0x00405440:0x0040559e, _GLOBAL__sub_I__ZN11xalanc_1_1011DOMServices11s_XMLStringE
0x004055a0:0x004055bc, _GLOBAL__sub_I__ZN11xercesc_2_79DOMString20gLiveStringDataCountE
0x004055c0:0x004055e6, _GLOBAL__sub_I__ZN11xalanc_1_107indexOfEPKtjS1_j
0x004055f0:0x00405b80, _GLOBAL__sub_I__ZN11xercesc_2_715DOMTypeInfoImpl21g_DtdValidatedElementE
0x00405b80:0x00405bad, _GLOBAL__sub_I__ZN11xercesc_2_713DOMWriterImplD2Ev
0x00405bb0:0x00405bba, _GLOBAL__sub_I__ZN11xercesc_2_721DOM_DOMImplementationC2Ev
0x00405bc0:0x00405bca, _GLOBAL__sub_I__ZN11xercesc_2_710DTDGrammar16fDefaultEntitiesE
0x00405bd0:0x00405bda, _GLOBAL__sub_I__ZN11xercesc_2_724DatatypeValidatorFactory16fBuiltInRegistryE
